	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000111678	859.164164771219	-0.0811749034028919	0.48296983004114	-0.16807448075168	0.866524685148377	0.98175979182265
ENSG00000116151	122.358675375676	-0.0882689749542032	0.521308717232142	-0.169321885547708	0.865543462342682	0.98175979182265
ENSG00000116560	11258.5034014518	0.0657207708803839	0.388322459472506	0.169242775629456	0.865605684965782	0.98175979182265
ENSG00000117399	96.6502997209336	0.148608403845541	0.882469759499936	0.16840056245072	0.866268165651809	0.98175979182265
ENSG00000118292	8.86300558509879	-0.271784536642653	1.60810733506587	-0.16900895277088	0.865789599411439	0.98175979182265
ENSG00000127481	3679.27448851704	0.0720903172000851	0.430078525310527	0.167621289967999	0.866881221205086	0.98175979182265
ENSG00000135074	301.473586475219	-0.136557312134807	0.80560421379356	-0.16950918304134	0.865396149860153	0.98175979182265
ENSG00000136925	496.271705063463	0.0625133509441599	0.370612589014043	0.168675735248139	0.866051705744411	0.98175979182265
ENSG00000143157	378.479859771853	-0.088945495554293	0.526839287010134	-0.168828517058907	0.865931526920049	0.98175979182265
ENSG00000150433	182.037564490422	0.0783732994461485	0.466503218713975	0.168001626360056	0.866581999615223	0.98175979182265
ENSG00000160584	1638.96438475802	-0.0652791017165987	0.388549377432977	-0.168007222525686	0.866577597093224	0.98175979182265
ENSG00000165695	16.7614078803962	0.214626996583471	1.27640307227911	0.168149858962842	0.86646538593428	0.98175979182265
ENSG00000166206	14.7201054210686	0.24673577591513	1.46231475746738	0.168729594401726	0.86600933955075	0.98175979182265
ENSG00000168398	9.81301972669113	0.249134245528731	1.48132289687218	0.168183618882	0.86643882761888	0.98175979182265
ENSG00000170473	758.285111219135	0.0703087238136361	0.419501678731056	0.167600577967439	0.866897516480342	0.98175979182265
ENSG00000170634	362.252584813731	-0.0709362330606337	0.41826216559787	-0.169597536892289	0.865326659762588	0.98175979182265
ENSG00000185201	3391.26469094265	-0.0892110368050994	0.529336197994358	-0.168533792215832	0.866163361514771	0.98175979182265
ENSG00000213185	6.28182755086233	0.361282900002551	2.14599530544347	0.168352139021988	0.866306258140323	0.98175979182265
ENSG00000213465	449.467379427617	-0.0741990517464423	0.439532505501898	-0.168813570822743	0.865943283556453	0.98175979182265
ENSG00000215910	8.69859478999896	0.214841101403529	1.27700288158011	0.168238540807124	0.866395621859858	0.98175979182265
ENSG00000221983	15385.8144242753	0.0831453061577671	0.492335261706837	0.168879445826239	0.865891466823068	0.98175979182265
ENSG00000225151	146.561682330924	-0.0993160408973392	0.592517705779813	-0.167617001025529	0.866884595548463	0.98175979182265
ENSG00000228444	3.67021560452048	-0.326122250396284	1.93320867890196	-0.1686947994572	0.86603670958703	0.98175979182265
ENSG00000232716	6.95076948815853	-0.308887228008082	1.84011649202109	-0.167862865936719	0.866691164222313	0.98175979182265
ENSG00000258702	3.94601341677395	0.355643504066876	2.11905218910572	0.167831404009433	0.866715916078266	0.98175979182265
ENSG00000260583	5.48144110149753	-0.276827525631703	1.6435369135635	-0.168434017725522	0.866241848104315	0.98175979182265
ENSG00000266910	7.37248534156799	0.254741698801654	1.51332089516087	0.168332902569599	0.86632139066056	0.98175979182265
ENSG00000268756	5.1801439162672	-0.322595464108089	1.92282401997198	-0.167771704928457	0.866762883142384	0.98175979182265
ENSG00000274333	41.4820362621818	-0.126485370531324	0.751454367706214	-0.168320760337605	0.866330942476714	0.98175979182265
ENSG00000278983	28.8175425621704	-0.147846719030538	0.87457809124881	-0.16904919127282	0.865757949114495	0.98175979182265
ENSG00000279254	6.10982162226163	0.253984407599257	1.51374306450245	0.167785678795324	0.866751889438492	0.98175979182265
ENSG00000279495	21.8090701672538	0.141046918508562	0.839796543506073	0.167953678303681	0.86661972067931	0.98175979182265
ENSG00000143127	17.7707106625835	-0.144860097372342	0.864889148082828	-0.16748978489723	0.866984684470839	0.981805260395661
ENSG00000143878	46239.7021226632	0.076432732965991	0.456595689710605	0.167396965605249	0.867057712586349	0.981834712392383
ENSG00000129473	946.804867933976	0.114974462301384	0.687532195576536	0.167227750265529	0.867190850300463	0.981856375686865
ENSG00000136875	927.477382605429	-0.0604925428624076	0.362329911255317	-0.166954317000291	0.867405994075743	0.981856375686865
ENSG00000144227	13.3058881175762	0.199911904070099	1.19596219771667	0.167155704797167	0.867247536429046	0.981856375686865
ENSG00000226803	17.1816291958148	0.150562246702393	0.900005054901866	0.167290445628452	0.867141521488445	0.981856375686865
ENSG00000259158	6.4257454382589	-0.22247916517681	1.33211873272386	-0.167011513096805	0.86736099001819	0.981856375686865
ENSG00000260645	9.71334813471183	-0.21052449646888	1.2605507918191	-0.1670099275929	0.867362237546991	0.981856375686865
ENSG00000279277	4.62577462046976	0.294755251307702	1.76428381310137	0.167067933809109	0.867316596483527	0.981856375686865
ENSG00000103540	127.096952653346	0.0897045871044308	0.538521953591763	0.166575543496659	0.867704038270855	0.981865112225701
ENSG00000105722	2295.59159276365	0.0648072446203219	0.389365105805106	0.166443380914469	0.867808037011938	0.981865112225701
ENSG00000163050	592.860847433967	-0.0720357517836022	0.432420891588033	-0.166587121910452	0.86769492732564	0.981865112225701
ENSG00000175376	402.590111924187	-0.0658969348294881	0.394959686900742	-0.166844711030087	0.867492237409976	0.981865112225701
ENSG00000204438	447.963780729469	-0.0693911801182519	0.416016509016744	-0.166799101992991	0.867528125294205	0.981865112225701
ENSG00000205220	864.46067783729	-0.0712170386562569	0.427969805539282	-0.16640668975821	0.867836909690031	0.981865112225701
ENSG00000213999	98.9163158622936	-0.122709724736838	0.735934974414942	-0.166739900946264	0.867574708581582	0.981865112225701
ENSG00000235241	67.0444789732441	0.0933736056784957	0.560228011582862	0.166670719328509	0.867629145823021	0.981865112225701
ENSG00000280152	43.5632019011564	-0.142511922913039	0.856012570831611	-0.166483446352417	0.867776509275528	0.981865112225701
ENSG00000164172	693.901639587937	-0.0700369376461436	0.421408933522082	-0.166197088089196	0.868001850948579	0.981908936448345
ENSG00000204623	36.074367811162	-0.113010526892362	0.681526638876323	-0.165819676658112	0.86829886075948	0.981908936448345
ENSG00000213304	3.40871512056987	-0.319639201407452	1.92490959778017	-0.16605413665975	0.868114346615577	0.981908936448345
ENSG00000243056	28.4180632679532	0.130227484229122	0.784274609449821	0.166048323712122	0.868118921172841	0.981908936448345
ENSG00000251435	13.6923828381666	0.196356120234119	1.18319634916128	0.165953960535213	0.868193181836029	0.981908936448345
ENSG00000253392	3.78426764579031	-0.33824965023369	2.03577513958495	-0.166152756095967	0.868036737737134	0.981908936448345
ENSG00000261061	36.2680701648009	0.121663316981158	0.73266160957528	0.166056628859926	0.868112385355079	0.981908936448345
ENSG00000272768	30.232423942315	-0.149694528571409	0.902612849917165	-0.165845776054647	0.868278320833648	0.981908936448345
ENSG00000277072	93.1670422772177	-0.0973975197774027	0.58724325894507	-0.16585549224076	0.868270674329287	0.981908936448345
ENSG00000083093	140.669311317818	0.0880102709683004	0.536178913299227	0.164143476711447	0.869618196480152	0.982015358952886
ENSG00000089597	10053.7250011879	-0.0750561489334442	0.455691937070267	-0.164708090768502	0.869173748451085	0.982015358952886
ENSG00000093072	381.044220656388	-0.0777798841944923	0.47254841970987	-0.16459664438672	0.86926147258425	0.982015358952886
ENSG00000106609	2397.03435033925	0.0761884243115532	0.467960714986945	0.162809445048563	0.870668471423879	0.982015358952886
ENSG00000106615	2031.0580334165	-0.0588106237176875	0.360982767442204	-0.162918092003114	0.870582925785159	0.982015358952886
ENSG00000111224	1036.94988112867	-0.0670015691260775	0.409309167296126	-0.163694279238078	0.869971821306304	0.982015358952886
ENSG00000112309	37.2957648593642	-0.144623454349111	0.877748447967418	-0.16476640281622	0.86912784922806	0.982015358952886
ENSG00000113068	885.422569316842	-0.0801362318902781	0.490068997433991	-0.163520304915987	0.870108787301841	0.982015358952886
ENSG00000115009	122.326112351101	-0.126696520034239	0.766532069862931	-0.16528534814844	0.868719390689907	0.982015358952886
ENSG00000115594	6987.45491261631	-0.0636611305500855	0.389089503638149	-0.163615646155518	0.870033726846763	0.982015358952886
ENSG00000116221	1781.43324512249	-0.0749336851803995	0.453122248785188	-0.165371895512293	0.868651273221353	0.982015358952886
ENSG00000127903	43.5621807562463	0.136900546211291	0.829811085936184	0.164977967312694	0.868961323948563	0.982015358952886
ENSG00000132128	1967.37090547834	0.0616975898361322	0.374947417036827	0.16454997963107	0.869298204853598	0.982015358952886
ENSG00000133805	164.742482594277	-0.0983433154114729	0.603264700398591	-0.163018514669423	0.870503857072507	0.982015358952886
ENSG00000136111	1196.61585036282	0.0751238018144168	0.45690000254702	0.164420664030716	0.869399997398334	0.982015358952886
ENSG00000138162	24.9587559305931	0.158546820046128	0.966993961198452	0.163958438633506	0.869763862128872	0.982015358952886
ENSG00000138615	341.987773434175	-0.0980425976584557	0.599801125627236	-0.163458508944825	0.870157438791345	0.982015358952886
ENSG00000141401	295.280212482136	-0.0724030761236581	0.438782497073285	-0.165009034331571	0.868936871166632	0.982015358952886
ENSG00000142541	65747.0346493469	-0.085579179991498	0.525758777285277	-0.162772708110326	0.870697397426069	0.982015358952886
ENSG00000142856	117.084513687546	-0.0896932523470002	0.548581143150419	-0.163500429183376	0.870124435258571	0.982015358952886
ENSG00000145428	8.20143923799985	0.210278203387058	1.2819063471405	0.164035542733771	0.869703163712948	0.982015358952886
ENSG00000154102	7.45593437938992	-0.289923396322988	1.75597339925309	-0.165106940940169	0.868859809911396	0.982015358952886
ENSG00000156966	120.846208257859	-0.103156575694388	0.626250105135196	-0.164721051299653	0.869163546776556	0.982015358952886
ENSG00000161692	117.344995780979	0.0831841950785822	0.50983258225892	0.163159825348975	0.87039259699788	0.982015358952886
ENSG00000168779	118.225256990942	0.113213756637413	0.691944197222728	0.163616888604343	0.870032748696721	0.982015358952886
ENSG00000174483	640.624347031782	-0.0729460618941565	0.440724469728385	-0.165513981874237	0.868539445663923	0.982015358952886
ENSG00000179163	408.174756866655	-0.0803666324690102	0.492126664109959	-0.163304771576151	0.870278477162771	0.982015358952886
ENSG00000184669	75.6106351855391	-0.096368000236744	0.590652963815896	-0.163155026962298	0.870396374935384	0.982015358952886
ENSG00000185019	291.85928585539	0.0722016500132773	0.439119404965037	0.16442372893775	0.869397584789766	0.982015358952886
ENSG00000185442	48.2453440983757	-0.115270826058111	0.706196276530555	-0.163227745442699	0.870339121451987	0.982015358952886
ENSG00000197724	930.831916793701	-0.0754565992802778	0.458385419450083	-0.164613873126248	0.869247911013756	0.982015358952886
ENSG00000204650	95.8058811336364	0.101244289203043	0.616973708693078	0.164098222949413	0.869653820731592	0.982015358952886
ENSG00000217930	735.582920345247	-0.0786066051200832	0.482761874573262	-0.162826870265113	0.870654751183325	0.982015358952886
ENSG00000223254	4.21403804927167	0.310257069020193	1.90496484626408	0.162867608622098	0.870622674829545	0.982015358952886
ENSG00000231503	40.0769340622488	-0.106328823244829	0.649611525491982	-0.163680629225754	0.86998256750713	0.982015358952886
ENSG00000237238	5.51715672815892	-0.30979815666621	1.89762450956799	-0.163255773259768	0.870317054475926	0.982015358952886
ENSG00000249096	3.56780239950799	-0.356827031162243	2.18605364340186	-0.1632288540765	0.870338248595952	0.982015358952886
ENSG00000250644	147.503868619508	-0.125171451027687	0.758582439683283	-0.165007050624514	0.868938432534328	0.982015358952886
ENSG00000250995	6.21071100793658	0.307274012881551	1.85575359767421	0.165579101270046	0.868488195015914	0.982015358952886
ENSG00000252965	6.37198535235837	-0.222862963868447	1.34750334151183	-0.165389544502654	0.868637382628547	0.982015358952886
ENSG00000258951	4.88309949298916	0.362691541965543	2.22731548067847	0.162837974733181	0.870646007784423	0.982015358952886
ENSG00000266680	9.82064554117722	-0.183823904547908	1.1167293417008	-0.164609182980668	0.869251602849376	0.982015358952886
ENSG00000267328	4.48564671286392	0.300657298033328	1.81758936819158	0.165415414116594	0.868617022088215	0.982015358952886
ENSG00000267757	3.58294194964557	0.456716382794434	2.79824360267728	0.163215376373044	0.870348859950824	0.982015358952886
ENSG00000269949	6.01843716369367	-0.241840279876542	1.47141184046242	-0.164359340618422	0.869448269718289	0.982015358952886
ENSG00000270025	3.58294194964557	0.456716382794434	2.79824360267728	0.163215376373044	0.870348859950824	0.982015358952886
ENSG00000284602	4.45788483403297	0.384604909845702	2.35805158833317	0.163102839542865	0.870437464105323	0.982015358952886
ENSG00000284663	3.95709287380003	-0.289222701751831	1.76476724803439	-0.163887165332408	0.869819971065795	0.982015358952886
ENSG00000285816	85.438408166214	0.159933235917343	0.973104092354387	0.164353677241651	0.869452727817249	0.982015358952886
ENSG00000099834	18.1349716993363	0.243704614435475	1.49931182485454	0.162544315595669	0.870877233449326	0.982112092874021
ENSG00000140948	2425.17745025478	-0.0680184555755391	0.418442218028723	-0.162551608429889	0.870871490976177	0.982112092874021
ENSG00000259498	6.8874494811767	0.282728780142486	1.7405557764445	0.162435920737931	0.870962585781839	0.982155303435253
ENSG00000143190	393.12604526888	-0.0651944993350741	0.401782047923555	-0.162263345692036	0.871098478010459	0.982164820108565
ENSG00000185219	498.243921915421	0.0682415924949757	0.420386338330942	0.162330661757266	0.871045470298728	0.982164820108565
ENSG00000267120	19.5919361092371	0.158034053009345	0.974398457332167	0.162186271766102	0.871159170213627	0.982164820108565
ENSG00000267648	12.6991930635893	0.177970843678686	1.09723644769554	0.162199172341083	0.871149011546041	0.982164820108565
ENSG00000154380	9226.71411284986	-0.0719165543957442	0.443621368520395	-0.162112466844432	0.871217288936054	0.982177314019746
ENSG00000142534	29614.3253150552	-0.078866820281636	0.487031124335503	-0.161933840243251	0.871357953840134	0.982282860990976
ENSG00000012660	11099.9611717832	-0.106665677458117	0.666660280003924	-0.160000048986702	0.87288103562851	0.982402728872232
ENSG00000047932	360.130031250631	0.0746353079955635	0.47289784137035	0.15782543599541	0.87459435482399	0.982402728872232
ENSG00000065518	879.470547095273	0.0686288703712645	0.427102341457303	0.16068483758974	0.872341632095438	0.982402728872232
ENSG00000066455	1611.02104465317	-0.0586629234034254	0.369688654782076	-0.158681968311973	0.873919445364061	0.982402728872232
ENSG00000079332	1450.36956218127	-0.0843946717489724	0.536391115755883	-0.15733793731845	0.874978522925144	0.982402728872232
ENSG00000086159	5.24653050192461	-0.307930075105504	1.94754687349678	-0.158111765778773	0.874368729483136	0.982402728872232
ENSG00000089723	92.7222169984636	-0.0891104983544773	0.565187080681756	-0.157665490596473	0.874720394825777	0.982402728872232
ENSG00000093217	16.1564607007858	-0.206215914974419	1.282618818273	-0.160777241091848	0.87226885099639	0.982402728872232
ENSG00000100412	4519.9029912335	-0.057605306983187	0.362290553589832	-0.159003060975211	0.873666462204646	0.982402728872232
ENSG00000101158	1956.60537199223	-0.0626378026711161	0.393164081924944	-0.159317205082518	0.87341896618727	0.982402728872232
ENSG00000102302	292.789703188187	0.0710334584563915	0.447320764504673	0.158797587979284	0.873828349212209	0.982402728872232
ENSG00000103199	156.204251843051	-0.0879367415411485	0.545300432984794	-0.161262922642133	0.871886324444637	0.982402728872232
ENSG00000105695	37.9118803452635	0.128685077248765	0.800209201649936	0.160814293291594	0.8722396673432	0.982402728872232
ENSG00000107175	2343.32620206642	-0.0593945824874695	0.372077883228812	-0.159629435568855	0.87317299007496	0.982402728872232
ENSG00000112079	1081.12832553112	-0.0584146668948434	0.365513500796387	-0.159815346813643	0.873026534461011	0.982402728872232
ENSG00000114388	359.824483603265	-0.0611093836446618	0.383198519678076	-0.159471867730595	0.873297120959047	0.982402728872232
ENSG00000115194	4.79251233111254	0.306799051352828	1.94884509772282	0.15742608363862	0.874909057978444	0.982402728872232
ENSG00000117707	160.13899394186	-0.127297389848764	0.798458313304496	-0.159428974221499	0.873330912717509	0.982402728872232
ENSG00000122432	5.57744053403839	0.256224368355666	1.58812706480807	0.161337448390272	0.871827630037093	0.982402728872232
ENSG00000123977	17.8143275797588	-0.193909587165399	1.21906495189671	-0.159064196590756	0.873618296010832	0.982402728872232
ENSG00000124201	1028.31530792573	-0.0591913645291064	0.375065275412977	-0.157816168036169	0.874601658064486	0.982402728872232
ENSG00000125505	9279.66843671702	-0.0726375281712569	0.455208053198597	-0.159569954136041	0.87321984878132	0.982402728872232
ENSG00000127561	150.807840693606	0.105092546950624	0.657270669145243	0.159892342506768	0.872965880708312	0.982402728872232
ENSG00000132254	1145.83602187568	-0.0578049386731083	0.364133855389081	-0.158746400032876	0.87386867973037	0.982402728872232
ENSG00000136861	1476.85908025817	-0.0588199287082044	0.36918166294112	-0.159325163226174	0.8734126965858	0.982402728872232
ENSG00000138303	802.273913179923	0.0665369250312831	0.41333910974613	0.160974181882159	0.872113735298687	0.982402728872232
ENSG00000139197	614.165929926365	-0.0637450634201471	0.402119987717185	-0.15852249419887	0.874045096954449	0.982402728872232
ENSG00000143443	300.152079532155	-0.0739578884330636	0.460236044503622	-0.160695558977414	0.87233318739927	0.982402728872232
ENSG00000149262	717.079170733889	0.0618276707115651	0.390843407261222	0.158190389201684	0.874306776706856	0.982402728872232
ENSG00000149609	7.32358476339597	0.213937999745752	1.35506209284361	0.157880587816312	0.874550894882741	0.982402728872232
ENSG00000150636	21.6331820988239	-0.142052974697155	0.892850287726505	-0.1591005531945	0.873589652385845	0.982402728872232
ENSG00000150961	1043.27918129273	0.0686220392627111	0.436013927316157	0.157384970900144	0.874941457330014	0.982402728872232
ENSG00000151348	1334.04889833494	0.0619964341082441	0.38696755914234	0.160210934078429	0.872714916502508	0.982402728872232
ENSG00000151376	981.790590031443	0.0682467929057826	0.431612179330582	0.158120637400991	0.874361738886218	0.982402728872232
ENSG00000154447	448.724122078201	0.0640615497183472	0.406634156527612	0.157540995241007	0.87481850172233	0.982402728872232
ENSG00000157613	262.219783850838	0.0904447690422756	0.566305023584776	0.159710342086937	0.873109253676689	0.982402728872232
ENSG00000159079	624.74956478273	0.063555856682831	0.403348083464046	0.157570741720151	0.874795060233054	0.982402728872232
ENSG00000163935	230.207316245308	0.0645258722539573	0.409122984269973	0.157717543953428	0.874679375446196	0.982402728872232
ENSG00000164626	5.48308814300348	-0.308679502228717	1.95747852547641	-0.157692407968354	0.874699183204715	0.982402728872232
ENSG00000164841	4.87445185618499	0.318906603003539	1.98933335791356	0.160308277008944	0.872638239089025	0.982402728872232
ENSG00000166435	290.917499940652	-0.0851144592104255	0.540603174488283	-0.157443506118868	0.874895328062048	0.982402728872232
ENSG00000166689	1024.03297601608	0.0857641859708644	0.537520871206721	0.159555080676823	0.873231565970367	0.982402728872232
ENSG00000167565	445.756857518059	0.127870361735017	0.79675532846559	0.160488869250832	0.872495989031482	0.982402728872232
ENSG00000171105	3493.94866873941	0.0595623799795954	0.374894654849694	0.158877645250706	0.873765273472357	0.982402728872232
ENSG00000171206	1527.25492688927	-0.064935438341453	0.405963356972786	-0.159953939748818	0.872917357702152	0.982402728872232
ENSG00000171786	16.7692052526833	-0.147347293200522	0.917340645939581	-0.160624402562695	0.872389233989352	0.982402728872232
ENSG00000171863	20985.5250143147	-0.0710375995444627	0.451047981866515	-0.157494551356813	0.874855101695784	0.982402728872232
ENSG00000173542	380.363993218996	-0.0748974447916668	0.471692911900807	-0.158784333836708	0.873838791999342	0.982402728872232
ENSG00000182179	626.746665841349	-0.0633983237282665	0.398719698917911	-0.159004744185762	0.873665136067203	0.982402728872232
ENSG00000183638	9.65201268785967	-0.231127798545676	1.4492211804484	-0.15948414338946	0.873287450165414	0.982402728872232
ENSG00000188167	37.5605641982969	0.105359996706272	0.658660019877532	0.159961123381774	0.872911698852221	0.982402728872232
ENSG00000196204	132.042393836256	-0.0777876957697671	0.483338145057457	-0.160938458024082	0.87214187197516	0.982402728872232
ENSG00000215270	63.5274676037571	-0.124787111151393	0.791113502079262	-0.157736040180604	0.874664800026146	0.982402728872232
ENSG00000224093	3.44215867297851	0.390113005908487	2.47490879415808	0.157627225225161	0.874750549133946	0.982402728872232
ENSG00000230257	13.8826294105972	-0.156448009751798	0.994458849335268	-0.157319742145563	0.874992862006885	0.982402728872232
ENSG00000231341	11.4208649737143	0.171013804657541	1.07251527101004	0.159451160538245	0.873313434177978	0.982402728872232
ENSG00000231713	6.03455195980601	0.247642189144176	1.54587826202565	0.160195142934268	0.872727355362311	0.982402728872232
ENSG00000233611	3.4460747413778	0.386444404121284	2.45615596793143	0.157337078413121	0.874979199802302	0.982402728872232
ENSG00000234745	17737.3131457617	-0.0721208329245826	0.454981515504349	-0.158513764772699	0.874051975067068	0.982402728872232
ENSG00000237854	25.8203606515037	0.131981805990813	0.828668339567847	0.159269758103274	0.87345634613119	0.982402728872232
ENSG00000244171	11.8218067987599	0.175387255925999	1.10109771289816	0.159284007106298	0.873445120372443	0.982402728872232
ENSG00000250746	15.0930538748454	-0.161557959063089	1.01608557769881	-0.159000346633183	0.873668600732029	0.982402728872232
ENSG00000265702	6.71832419728213	-0.338946296582663	2.11611851758649	-0.1601735884667	0.872744334106817	0.982402728872232
ENSG00000267640	32.8719341742553	-0.12573451702182	0.787579180765976	-0.159646826747673	0.873159289612423	0.982402728872232
ENSG00000268107	3.57234175791804	-0.405577385856202	2.55128253150313	-0.158970000714601	0.873692509195938	0.982402728872232
ENSG00000268203	7.63400800690786	-0.20872892237883	1.2951410995262	-0.161163075170102	0.871964962643603	0.982402728872232
ENSG00000269981	26.3366699834149	0.17554924372273	1.10336411742762	0.159103636732364	0.873587223021822	0.982402728872232
ENSG00000273348	8.62827036556611	-0.219944375710213	1.37688218491523	-0.159740882785665	0.873085194591438	0.982402728872232
ENSG00000274425	42.7852849213526	-0.135848642551803	0.861502824436098	-0.15768798278836	0.874702670360709	0.982402728872232
ENSG00000275807	67.9436689383061	0.103533680425825	0.641477576460228	0.161398752232525	0.871779349364086	0.982402728872232
ENSG00000278765	3.43596656173616	0.352609293507072	2.20369283735355	0.160008367559304	0.8728744827878	0.982402728872232
ENSG00000278921	42.4479846263764	-0.104972992411417	0.662547513613389	-0.158438436873633	0.874111328020429	0.982402728872232
ENSG00000279432	7.49220516508047	0.20201381534507	1.26209700717588	0.160062035007201	0.872832207206391	0.982402728872232
ENSG00000280193	7.72782638277983	0.211890488549065	1.31812490860999	0.160751448641169	0.872289166166435	0.982402728872232
ENSG00000280202	334.063072967128	0.0892143198380006	0.557560732833334	0.160008254857984	0.87287457156665	0.982402728872232
ENSG00000117222	556.308209938711	-0.0629156430143236	0.400868226285471	-0.156948440631759	0.875285482791014	0.982594583623494
ENSG00000171724	74.847529277402	0.132194565892283	0.842139206308534	0.156974719739923	0.875264771801876	0.982594583623494
ENSG00000185275	10.0202623742893	-0.179418285661453	1.14334663166702	-0.156923789069861	0.87530491116233	0.982594583623494
ENSG00000248996	6.83650367801566	-0.283071520079002	1.80582721074169	-0.156754488134409	0.875438342524293	0.982691540170399
ENSG00000204822	225.674505387318	0.11442905953016	0.730877438276688	0.156563951132448	0.87558851492949	0.982807277333907
ENSG00000111737	1652.13454385158	0.0609000013989642	0.389350514609184	0.156414333907054	0.875706439409834	0.982886807209027
ENSG00000138439	1551.89887890439	0.0797706502136826	0.510577806285441	0.15623603147585	0.875846976441544	0.982910166185295
ENSG00000179528	10.2854919768942	-0.183922922909902	1.1771454349737	-0.156244859339756	0.875840018273824	0.982910166185295
ENSG00000215146	21.9486957537719	0.158314775696304	1.01348201863574	0.156208766199338	0.875868467133269	0.982910166185295
ENSG00000104687	2041.15915691623	0.0584008648839875	0.374541507000607	0.155926282648008	0.876091128132398	0.982924361054936
ENSG00000129317	250.324284835666	0.0849504999423358	0.545133155830175	0.155834403088115	0.87616355214384	0.982924361054936
ENSG00000137106	3695.28096484008	-0.0644855713479827	0.413760248113012	-0.155852505507898	0.876149282839574	0.982924361054936
ENSG00000224769	32.413705979298	-0.1332182334973	0.85424691261582	-0.155948159167901	0.8760738841308	0.982924361054936
ENSG00000226833	5.59146478207932	0.290474638434488	1.86296895317672	0.155920278724545	0.876095860690015	0.982924361054936
ENSG00000280055	5.45106591637717	-0.280585410331951	1.79762145548382	-0.156087039057082	0.875964414479483	0.982924361054936
ENSG00000213090	7.54729036991359	-0.271232707422196	1.74225308380207	-0.155679281009101	0.8762858293884	0.982955917456846
ENSG00000255439	39.6467374132097	0.423854814592081	2.72172891595752	0.155729989164982	0.87624585761885	0.982955917456846
ENSG00000256546	5.0013271456902	0.227846886925783	1.46557430674507	0.155465939786986	0.876454003545628	0.983091751613465
ENSG00000110700	7654.70676282298	0.0671986069501456	0.432933644240585	0.155216874096305	0.876650345901306	0.983163321678567
ENSG00000184731	2170.3799824304	-0.100231166070702	0.646097254933698	-0.155133248602005	0.876716270881156	0.983163321678567
ENSG00000228124	3.76704560553503	-0.327038808912263	2.10829730383694	-0.155119872475802	0.876726815841083	0.983163321678567
ENSG00000230124	1397.55388931023	-0.0624444559795722	0.402614425607521	-0.155097413326279	0.876744521377526	0.983163321678567
ENSG00000285025	27.4574853220736	-0.13704264966943	0.88365375746193	-0.155086365572699	0.876753230830736	0.983163321678567
ENSG00000111684	1454.71597168106	0.0833965526270198	0.538514158105448	0.154864178354044	0.876928394419749	0.983180718184086
ENSG00000116251	8154.72413850843	-0.0722453045770172	0.466698193944891	-0.154800908840775	0.876978274696999	0.983180718184086
ENSG00000144355	5.19605494795133	0.346443555983658	2.2383814120763	0.154774139078603	0.876999379529271	0.983180718184086
ENSG00000157870	468.585011773727	-0.0953010747430271	0.615260982544568	-0.154895365457574	0.876903807380694	0.983180718184086
ENSG00000176593	115.421860509753	0.105972065894241	0.684715330117511	0.154768063796752	0.877004169191935	0.983180718184086
ENSG00000090376	937.389912736934	0.0831979661830683	0.542180119984325	0.153450787139657	0.878042796750166	0.983195580218241
ENSG00000100364	929.971319836766	-0.06026861614581	0.391329125739801	-0.154010044695429	0.877601815558583	0.983195580218241
ENSG00000122512	413.987461441293	-0.0597420447581974	0.390190027797028	-0.153110127123173	0.878311429755101	0.983195580218241
ENSG00000125977	4404.50310448589	-0.0663003753470734	0.431728393296639	-0.153569643267633	0.877949074117241	0.983195580218241
ENSG00000131051	4141.87842376933	-0.0592834089320593	0.386390589153922	-0.153428708141862	0.87806020707828	0.983195580218241
ENSG00000135547	311.41457976343	-0.0675691425295387	0.441434218195427	-0.153067296880065	0.878345205233166	0.983195580218241
ENSG00000136710	687.632611154403	-0.0633009831377469	0.409234201864129	-0.154681556061054	0.877072371104206	0.983195580218241
ENSG00000138395	31.8213637159787	-0.137230341423463	0.888621231192931	-0.154430635467979	0.877270199779187	0.983195580218241
ENSG00000139641	2749.33097188982	-0.0673140199272725	0.438919905378978	-0.153362878061207	0.878112117542843	0.983195580218241
ENSG00000143870	6078.495194236	-0.0771685583219236	0.499908850840076	-0.154365257170872	0.877321746038271	0.983195580218241
ENSG00000162576	244.037374746437	0.0927081268230012	0.605286092881796	0.153164144878356	0.878268832238824	0.983195580218241
ENSG00000165271	1186.1610589885	0.0578298589728422	0.375312433075107	0.154084580942378	0.877543045712413	0.983195580218241
ENSG00000167779	71.0274737571201	-0.0915695106671375	0.593692768738243	-0.154237200600821	0.877422711281571	0.983195580218241
ENSG00000180340	50.9850723376452	0.129367209589774	0.837744646768544	0.154423200540625	0.87727606167823	0.983195580218241
ENSG00000180376	142.221678099211	0.0721089063346524	0.468241989166115	0.15399923117333	0.87761034178889	0.983195580218241
ENSG00000185189	844.480158680649	0.0600657568622513	0.39178246150939	0.15331405247402	0.878150619412701	0.983195580218241
ENSG00000189308	164.437324234943	-0.0943413680448945	0.612678793983169	-0.153981774742943	0.877624105839902	0.983195580218241
ENSG00000204099	9.71160577371984	0.210988306385532	1.37574785648159	0.153362627745701	0.878112314930723	0.983195580218241
ENSG00000214121	6.18970918203836	-0.277502804544392	1.81231318506653	-0.153120777816448	0.878303030765082	0.983195580218241
